Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Credit Score Outlier,Credit Score NaN,Current Loan Amount Outlier,Maximum Open Credit Outlier,Annual Income NaN,Years in current job NaN,Bankruptcies NaN,Home Ownership Outlier,Years of Credit History Outlier,Monthly Debt Outlier,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business,Purpose_educational expenses,Purpose_entertainment,Purpose_needs,Purpose_other,Purpose_purchase,Purpose_renewable energy,Years in current Cat,Credit Score Cat,Monthly Income,Monthly Inc Debt Diff,Current Loan and Monthly Income Diff
Home Mortgage,370025.0,6,0.0,8.0,25.1,411026.0,0.0,0.0,needs,,133892.0,17746.0,3278.0,742.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,30835.416666666668,27557.416666666668,103056.58333333333
Rent,613016.0,6,0.0,12.0,14.3,259336.0,0.0,0.0,needs,,129052.0,129010.0,10626.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,51084.666666666664,40458.666666666664,77967.33333333334
Home Mortgage,4906028.0,10,2.0,13.0,13.8,785862.0,2.0,0.0,other,,785862.0,72504.0,32830.0,705.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2.0,408835.6666666667,376005.6666666667,377026.3333333333
Rent,1887175.0,10,0.0,10.0,18.5,978802.0,0.0,0.0,needs,,309573.0,581590.0,24690.0,745.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,157264.58333333334,132574.58333333334,152308.41666666666
Own Home,1254760.0,8,0.0,6.0,20.8,221386.0,0.0,0.0,needs,,134112.0,166535.0,11816.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4.0,104563.33333333333,92747.33333333333,29548.66666666667
Home Mortgage,686907.0,10,0.0,8.0,26.9,356598.0,1.0,1.0,needs,,161216.0,134900.0,3600.0,737.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,57242.25,53642.25,103973.75
Home Mortgage,1168386.0,4,0.0,9.0,21.0,439032.0,0.0,0.0,needs,,439032.0,168397.0,16001.0,740.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,81364.5,341666.5
Rent,1511488.0,7,0.0,6.0,17.8,507540.0,0.0,0.0,needs,,507540.0,412775.0,30230.0,702.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2.0,125957.33333333333,95727.33333333333,381582.6666666667
Rent,706040.0,10,0.0,6.0,14.6,270732.0,0.0,0.0,needs,,223850.0,198037.0,6884.0,696.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,58836.666666666664,51952.666666666664,165013.33333333334
Rent,1168386.0,10,0.0,11.0,17.0,426008.0,1.0,1.0,needs,,178508.0,125096.0,20741.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,76624.5,81142.5
Rent,902101.0,5,0.0,13.0,16.9,284372.0,0.0,0.0,needs,,177782.0,134596.0,17215.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,75175.08333333333,57960.08333333333,102606.91666666667
Home Mortgage,1547189.0,4,0.0,10.0,22.5,297924.0,0.0,0.0,needs,,60434.0,201210.0,24497.0,743.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,128932.41666666667,104435.41666666667,-68498.41666666667
Home Mortgage,1501912.0,6,0.0,11.0,20.5,650210.0,0.0,0.0,needs,,543466.0,472815.0,19162.0,693.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,125159.33333333333,105997.33333333333,418306.6666666667
Home Mortgage,1168386.0,4,0.0,10.0,23.6,1035518.0,0.0,0.0,needs,,776468.0,338048.0,7937.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,89428.5,679102.5
Home Mortgage,1168386.0,10,0.0,12.0,19.1,321310.0,0.0,0.0,needs,,178530.0,246145.0,16787.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,80578.5,81164.5
Home Mortgage,910746.0,10,0.0,12.0,30.0,416196.0,0.0,0.0,needs,,309573.0,155268.0,14724.0,719.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,75895.5,61171.5,233677.5
Rent,518054.0,5,0.0,11.0,13.8,291390.0,0.0,0.0,needs,,171138.0,227487.0,13944.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,43171.166666666664,29227.166666666664,127966.83333333334
Rent,1168386.0,1,0.0,9.0,12.9,704132.0,0.0,0.0,needs,,311388.0,207974.0,21685.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,75680.5,214022.5
Home Mortgage,1100594.0,10,0.0,12.0,22.5,1928982.0,0.0,0.0,needs,,298254.0,129941.0,14858.0,750.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,91716.16666666667,76858.16666666667,206537.8333333333
Home Mortgage,2785590.0,0,0.0,14.0,28.6,7526552.0,0.0,0.0,needs,,645084.0,2678088.0,57569.0,738.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,232132.5,174563.5,412951.5
Rent,1060162.0,10,0.0,4.0,20.9,1021218.0,0.0,0.0,needs,,624932.0,346617.0,11273.0,666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0.0,88346.83333333333,77073.83333333333,536585.1666666666
Home Mortgage,2140844.0,10,0.0,7.0,26.0,468974.0,0.0,0.0,business,,468974.0,200108.0,28366.0,710.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,2.0,178403.66666666666,150037.66666666666,290570.3333333334
Own Home,1168386.0,1,0.0,8.0,10.0,223058.0,0.0,0.0,needs,,223058.0,70889.0,12986.0,740.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.0,97365.5,84379.5,125692.5
Own Home,799805.0,5,0.0,9.0,24.6,213664.0,0.0,0.0,needs,,133584.0,108870.0,5785.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.0,66650.41666666667,60865.41666666667,66933.58333333333
Home Mortgage,1627388.0,8,0.0,8.0,15.9,422290.0,0.0,0.0,needs,,259908.0,355585.0,23461.0,683.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1.0,135615.66666666666,112154.66666666666,124292.33333333334
Rent,1168386.0,4,0.0,7.0,17.0,671814.0,0.0,0.0,needs,,309848.0,439793.0,31164.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,66201.5,212482.5
Rent,561621.0,3,0.0,13.0,11.0,247258.0,0.0,0.0,needs,,173404.0,131556.0,8012.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,46801.75,38789.75,126602.25
Home Mortgage,667736.0,10,0.0,7.0,31.3,330132.0,1.0,1.0,other,,107360.0,80123.0,10016.0,680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1.0,55644.666666666664,45628.666666666664,51715.333333333336
Rent,702430.0,2,0.0,10.0,8.8,219824.0,0.0,0.0,needs,,219824.0,72219.0,10478.0,723.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,58535.833333333336,48057.833333333336,161288.16666666666
Home Mortgage,4477065.0,4,0.0,5.0,22.5,529342.0,0.0,0.0,needs,,352946.0,363907.0,17647.0,746.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,373088.75,355441.75,-20142.75
Rent,1138632.0,10,0.0,6.0,13.0,153010.0,1.0,1.0,needs,,153010.0,24567.0,10248.0,739.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,94886.0,84638.0,58124.0
Rent,1162686.0,3,0.0,11.0,9.7,511852.0,0.0,0.0,needs,,448756.0,401375.0,25773.0,706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2.0,96890.5,71117.5,351865.5
Home Mortgage,349600.0,10,0.0,9.0,17.9,480876.0,0.0,0.0,other,,43560.0,110466.0,6439.0,749.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4.0,29133.333333333332,22694.333333333332,14426.666666666668
Home Mortgage,2980644.0,3,0.0,13.0,19.8,243804.0,5.0,0.0,needs,,243804.0,57589.0,49181.0,678.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,248387.0,199206.0,-4583.0
Rent,940310.0,4,0.0,15.0,22.5,544522.0,0.0,0.0,needs,,309573.0,321670.0,23273.0,731.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,78359.16666666667,55086.16666666667,231213.8333333333
Home Mortgage,1160862.0,6,0.0,9.0,14.8,730092.0,0.0,0.0,needs,,309573.0,607202.0,25442.0,704.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,96738.5,71296.5,212834.5
Home Mortgage,1168386.0,9,0.0,16.0,19.7,496540.0,0.0,0.0,needs,,260348.0,195548.0,15115.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.0,97365.5,82250.5,162982.5
Rent,1498264.0,2,0.0,8.0,9.9,609180.0,0.0,0.0,needs,,325292.0,273068.0,5594.0,743.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,124855.33333333333,119261.33333333333,200436.6666666667
Home Mortgage,1299809.0,10,0.0,7.0,16.0,324918.0,0.0,0.0,needs,,309573.0,128516.0,9889.0,746.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,108317.41666666667,98428.41666666667,201255.5833333333
Home Mortgage,1864489.0,10,0.0,7.0,18.1,402688.0,0.0,0.0,needs,,78716.0,262922.0,31696.0,714.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,155374.08333333334,123678.08333333334,-76658.08333333334
Home Mortgage,2025495.0,10,0.0,15.0,23.0,701558.0,0.0,0.0,needs,,309573.0,470174.0,44899.0,740.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,168791.25,123892.25,140781.75
Rent,802066.0,2,0.0,7.0,13.1,588412.0,0.0,0.0,needs,,358050.0,286615.0,12833.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,66838.83333333333,54005.83333333333,291211.1666666667
Rent,1168386.0,0,0.0,13.0,18.4,342738.0,0.0,0.0,educational expenses,,165704.0,163096.0,26937.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.0,97365.5,70428.5,68338.5
Home Mortgage,2176374.0,10,0.0,7.0,20.0,1893760.0,0.0,0.0,needs,,539550.0,1329677.0,28565.0,680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,181364.5,152799.5,358185.5
Own Home,661409.0,10,0.0,12.0,17.2,288838.0,0.0,0.0,needs,,288838.0,143279.0,12897.0,677.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1.0,55117.416666666664,42220.416666666664,233720.58333333334
Home Mortgage,2038890.0,6,0.0,8.0,14.1,809842.0,0.0,0.0,needs,,617782.0,673550.0,26676.0,703.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,169907.5,143231.5,447874.5
Home Mortgage,1168386.0,10,0.0,8.0,28.4,570526.0,0.0,0.0,needs,,206646.0,117762.0,3635.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,93730.5,109280.5
Home Mortgage,582882.0,10,0.0,17.0,48.6,449900.0,1.0,1.0,other,,224972.0,158517.0,12678.0,721.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2.0,48573.5,35895.5,176398.5
Home Mortgage,1052182.0,10,0.0,13.0,21.8,402490.0,0.0,0.0,needs,,402490.0,156788.0,11486.0,726.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,87681.83333333333,76195.83333333333,314808.1666666667
Rent,1127707.0,10,0.0,14.0,14.0,468930.0,0.0,0.0,needs,,184514.0,362045.0,25185.0,688.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,93975.58333333333,68790.58333333333,90538.41666666667
Home Mortgage,1214252.0,7,0.0,8.0,27.0,666754.0,0.0,0.0,needs,,666754.0,300143.0,12446.0,708.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2.0,101187.66666666667,88741.66666666667,565566.3333333334
Rent,1463057.0,0,0.0,17.0,13.7,595914.0,0.0,0.0,needs,,289784.0,296438.0,21336.0,745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,121921.41666666667,100585.41666666667,167862.5833333333
Rent,1168386.0,2,0.0,7.0,10.2,287540.0,0.0,0.0,needs,,79618.0,139061.0,9344.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,88021.5,-17747.5
Rent,1897891.0,5,0.0,11.0,10.7,1004058.0,0.0,0.0,needs,,439516.0,760475.0,26571.0,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.0,158157.58333333334,131586.58333333334,281358.4166666666
Home Mortgage,1168386.0,10,0.0,9.0,35.3,316536.0,0.0,0.0,needs,,260590.0,240578.0,16879.0,740.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,80486.5,163224.5
Home Mortgage,1722654.0,10,0.0,21.0,29.0,2107160.0,0.0,0.0,needs,,332442.0,789792.0,25711.0,736.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,143554.5,117843.5,188887.5
Rent,1555340.0,1,0.0,18.0,30.7,794024.0,0.0,0.0,needs,,135058.0,285266.0,18781.0,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,129611.66666666667,110830.66666666667,5446.3333333333285
Rent,1125978.0,10,0.0,23.0,15.6,707828.0,0.0,0.0,needs,,260744.0,235961.0,15201.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3.0,93831.5,78630.5,166912.5
Rent,830243.0,10,0.0,7.0,15.6,390544.0,0.0,0.0,needs,,227524.0,108946.0,3127.0,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0.0,69186.91666666667,66059.91666666667,158337.0833333333
Rent,1236691.0,1,0.0,5.0,11.2,173580.0,0.0,0.0,needs,,173580.0,63517.0,11089.0,748.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,103057.58333333333,91968.58333333333,70522.41666666667
Home Mortgage,729505.0,10,0.0,18.0,18.4,582494.0,0.0,0.0,needs,,372328.0,258571.0,11064.0,680.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,60792.083333333336,49728.083333333336,311535.9166666667
Rent,835430.0,7,0.0,8.0,13.4,221430.0,0.0,0.0,needs,,214962.0,147839.0,10304.0,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1.0,69619.16666666667,59315.16666666667,145342.8333333333
Home Mortgage,1030978.0,8,0.0,13.0,21.5,728530.0,0.0,0.0,needs,,425876.0,115767.0,14692.0,729.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3.0,85914.83333333333,71222.83333333333,339961.1666666667
Home Mortgage,2025267.0,10,0.0,17.0,16.0,1060268.0,0.0,0.0,needs,,116094.0,559493.0,25991.0,746.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,168772.25,142781.25,-52678.25
Own Home,852264.0,7,0.0,10.0,16.2,567776.0,0.0,0.0,needs,,451748.0,264784.0,7955.0,626.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0.0,71022.0,63067.0,380726.0
Home Mortgage,2505568.0,10,0.0,9.0,23.7,309573.0,0.0,0.0,needs,,309573.0,80826.0,10649.0,739.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,208797.33333333334,198148.33333333334,100775.66666666666
Rent,2213006.0,10,0.0,12.0,18.1,465718.0,0.0,0.0,other,,156090.0,250591.0,34117.0,660.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0.0,184417.16666666666,150300.16666666666,-28327.166666666657
Home Mortgage,1060276.0,10,0.0,13.0,14.7,526152.0,0.0,0.0,needs,,526152.0,325318.0,16169.0,721.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,88356.33333333333,72187.33333333333,437795.6666666667
Rent,741760.0,1,0.0,8.0,10.0,362868.0,0.0,0.0,needs,,154594.0,143849.0,13043.0,733.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3.0,61813.333333333336,48770.333333333336,92780.66666666666
Rent,548017.0,10,0.0,15.0,13.8,309573.0,0.0,0.0,needs,,309573.0,72428.0,2626.0,731.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3.0,45668.083333333336,43042.083333333336,263904.9166666667
Rent,699067.0,10,0.0,12.0,16.4,350020.0,0.0,0.0,needs,,350020.0,259369.0,8389.0,688.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1.0,58255.583333333336,49866.583333333336,291764.4166666667
Rent,1452664.0,6,2.0,5.0,17.0,491810.0,2.0,0.0,needs,,452848.0,328757.0,5677.0,682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.0,121055.33333333333,115378.33333333333,331792.6666666667
Home Mortgage,3501586.0,10,0.0,15.0,24.5,518848.0,0.0,0.0,needs,,42900.0,387600.0,38226.0,682.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,291798.8333333333,253572.8333333333,-248898.8333333333
Home Mortgage,2623026.0,1,0.0,7.0,16.0,520652.0,0.0,0.0,needs,,520652.0,182115.0,36526.0,740.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.0,218585.5,182059.5,302066.5
Rent,816354.0,3,0.0,5.0,5.4,103246.0,0.0,0.0,other,,65956.0,26486.0,816.0,733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,68029.5,67213.5,-2073.5
Rent,1168386.0,5,0.0,10.0,17.4,388916.0,0.0,0.0,needs,,266816.0,324140.0,15117.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,97365.5,82248.5,169450.5
Home Mortgage,647387.0,6,0.0,8.0,15.2,726220.0,0.0,0.0,needs,,110396.0,336167.0,12257.0,748.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,53948.916666666664,41691.916666666664,56447.083333333336
Home Mortgage,1193314.0,10,0.0,10.0,17.6,347424.0,1.0,1.0,needs,,249612.0,204630.0,13027.0,748.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,99442.83333333333,86415.83333333333,150169.1666666667
Home Mortgage,874513.0,0,0.0,11.0,13.0,407198.0,0.0,0.0,needs,,309573.0,280269.0,22154.0,734.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.0,72876.08333333333,50722.08333333333,236696.9166666667
Home Mortgage,1263785.0,10,0.0,8.0,16.3,450252.0,0.0,0.0,needs,,450252.0,175218.0,17588.0,750.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,105315.41666666667,87727.41666666667,344936.5833333333
Home Mortgage,1168386.0,5,0.0,10.0,26.8,309056.0,1.0,1.0,needs,,309056.0,41933.0,39229.0,740.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,58136.5,211690.5
Home Mortgage,639730.0,0,0.0,7.0,17.6,324610.0,0.0,0.0,needs,,324610.0,125400.0,9543.0,699.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,53310.833333333336,43767.833333333336,271299.1666666667
Rent,658559.0,4,0.0,4.0,14.0,95898.0,0.0,0.0,other,,43582.0,73625.0,7244.0,657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.0,54879.916666666664,47635.916666666664,-11297.916666666664
Rent,690232.0,1,0.0,11.0,9.4,139920.0,0.0,0.0,needs,,111562.0,92568.0,11101.0,739.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,57519.333333333336,46418.333333333336,54042.666666666664
Rent,1168386.0,0,0.0,6.0,4.3,145156.0,0.0,0.0,needs,,94534.0,92511.0,9676.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,97365.5,87689.5,-2831.5
Home Mortgage,970900.0,1,0.0,13.0,13.3,613514.0,0.0,0.0,needs,,292292.0,232617.0,13754.0,703.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,80908.33333333333,67154.33333333333,211383.6666666667
Home Mortgage,1168386.0,10,0.0,13.0,19.6,2107138.0,0.0,0.0,needs,,438988.0,354863.0,8572.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,97365.5,88793.5,341622.5
Home Mortgage,1025145.0,10,0.0,17.0,8.4,518078.0,0.0,0.0,needs,,431640.0,327522.0,19819.0,693.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,85428.75,65609.75,346211.25
Rent,1111842.0,6,0.0,14.0,21.5,202686.0,0.0,0.0,needs,,96558.0,93461.0,12508.0,736.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4.0,92653.5,80145.5,3904.5
Home Mortgage,523906.0,10,0.0,12.0,31.9,311828.0,0.0,0.0,needs,,122408.0,87799.0,9649.0,690.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,43658.833333333336,34009.833333333336,78749.16666666666
Home Mortgage,2118006.0,4,0.0,10.0,27.4,621808.0,0.0,0.0,needs,,356708.0,331873.0,12443.0,744.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,176500.5,164057.5,180207.5
Home Mortgage,1411320.0,7,0.0,12.0,21.8,884290.0,0.0,0.0,needs,,217888.0,210026.0,9562.0,711.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2.0,117610.0,108048.0,100278.0
Home Mortgage,939170.0,10,0.0,9.0,15.4,309573.0,0.0,0.0,needs,,309573.0,131575.0,4790.0,734.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.0,78264.16666666667,73474.16666666667,231308.8333333333
Own Home,319067.0,10,0.0,14.0,7.0,784828.0,0.0,0.0,needs,,106172.0,12198.0,436.0,734.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3.0,26588.916666666668,26152.916666666668,79583.08333333333
Home Mortgage,1106959.0,10,0.0,4.0,23.7,108086.0,0.0,0.0,needs,,108086.0,40375.0,950.0,743.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,92246.58333333333,91296.58333333333,15839.416666666672
Home Mortgage,1168386.0,5,0.0,13.0,11.0,688644.0,0.0,0.0,needs,,411884.0,336623.0,17485.0,740.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,97365.5,79880.5,314518.5
Home Mortgage,2812095.0,10,0.0,9.0,14.2,371162.0,0.0,0.0,needs,,130240.0,95190.0,13357.0,750.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,234341.25,220984.25,-104101.25
Home Mortgage,3084384.0,10,0.0,12.0,15.5,1036046.0,0.0,0.0,needs,,558030.0,392787.0,31872.0,699.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1.0,257032.0,225160.0,300998.0
Home Mortgage,1975202.0,10,0.0,12.0,24.5,327580.0,0.0,0.0,needs,,250690.0,247266.0,21069.0,740.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,164600.16666666666,143531.16666666666,86089.83333333334
Rent,1168386.0,10,0.0,14.0,19.6,428384.0,0.0,0.0,needs,,216458.0,220115.0,8867.0,740.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4.0,97365.5,88498.5,119092.5
Home Mortgage,1784708.0,10,0.0,11.0,28.6,449592.0,1.0,1.0,needs,,309573.0,147554.0,29448.0,736.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4.0,148725.66666666666,119277.66666666666,160847.33333333334
Rent,1501608.0,6,0.0,9.0,10.8,147840.0,0.0,0.0,needs,,139106.0,118864.0,16643.0,726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,125134.0,108491.0,13972.0
Rent,802047.0,2,0.0,26.0,11.1,397672.0,0.0,0.0,needs,,309573.0,109896.0,13394.0,666.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,66837.25,53443.25,242735.75
Rent,806854.0,5,0.0,6.0,12.0,424578.0,0.0,0.0,needs,,266926.0,164274.0,3456.0,735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.0,67237.83333333333,63781.83333333333,199688.1666666667
